Date,Close
 18/7/10,0.1373184877
 19/7/10,1.380725212
 20/7/10,1.400287775
 21/7/10,1.392538109
 22/7/10,1.376205859
 23/7/10,1.376205859
 24/7/10,0.1387522971
 25/7/10,1.359946323
 26/7/10,1.392465394
 27/7/10,1.393954952
 28/7/10,1.341798399
 29/7/10,1.348867187
 30/7/10,1.381522874
 31/7/10,1.379929753
 1/8/10,1.373687272
 2/8/10,1.416304927
 3/8/10,0.1433243137
 4/8/10,1.418673677
 5/8/10,1.439267473
 6/8/10,1.411336063
 7/8/10,1.411336063
 8/8/10,1.38730703
 9/8/10,1.421324472
 10/8/10,1.399227898
 11/8/10,1.400578636
 12/8/10,1.417296497
 13/8/10,0.1355737662
 14/8/10,1.386588693
 15/8/10,1.424133919
 16/8/10,1.424133919
 17/8/10,0.1423660169
 18/8/10,0.137356608
 19/8/10,0.137356608
 20/8/10,1.334905889
 21/8/10,1.336481383
 22/8/10,1.34348627
 23/8/10,1.301582545
 24/8/10,1.309565781
 25/8/10,1.359873608
 26/8/10,1.369606413
 27/8/10,1.388333855
 28/8/10,1.39260201
 29/8/10,1.398807032
 30/8/10,1.430680481
 31/8/10,1.449692173
 1/9/10,1.446336261
 2/9/10,0.1442094547
 3/9/10,1.421520583
 4/9/10,1.426575384
 5/9/10,1.385134391
 6/9/10,1.375967882
 7/9/10,1.318307016
 8/9/10,1.346249444
 9/9/10,1.360030056
 10/9/10,1.359908864
 11/9/10,0.1390350046
 12/9/10,0.1390350046
 13/9/10,0.1390350046
 14/9/10,1.41658477
 15/9/10,1.405261047
 16/9/10,1.407722343
 17/9/10,1.407722343
 18/9/10,1.407722343
 19/9/10,1.38412299
 20/9/10,0.1385817472
 21/9/10,1.344933961
 22/9/10,1.339105737
 23/9/10,1.367940576
 24/9/10,1.381007258
 25/9/10,0.1399556218
 26/9/10,1.364893153
 27/9/10,1.370300512
 28/9/10,0.1320045568
 29/9/10,1.295152768
 30/9/10,1.256801065
 1/10/10,0.1267148643
 2/10/10,1.183473402
 3/10/10,1.236094891
 4/10/10,1.195057136
 5/10/10,1.266196736
 6/10/10,1.266196736
 7/10/10,1.291107164
 8/10/10,1.311727402
 9/10/10,1.328469502
 10/10/10,1.310863635
 11/10/10,0.1345885868
 12/10/10,0.1345885868
 13/10/10,0.1345885868
 14/10/10,1.299363633
 15/10/10,1.299297528
 16/10/10,1.301732382
 17/10/10,1.336265441
 18/10/10,0.1361876578
 19/10/10,1.37917616
 20/10/10,1.362174049
 21/10/10,1.350118768
 22/10/10,1.383821112
 23/10/10,1.372695703
 24/10/10,1.404668309
 25/10/10,1.405653268
 26/10/10,1.423646948
 27/10/10,1.432286824
 28/10/10,0.1436290561
 29/10/10,1.443172053
 30/10/10,1.444498552
 31/10/10,0.01398978904
 1/11/10,1.421040222
 2/11/10,1.4026411
 3/11/10,1.42410307
 4/11/10,1.387637553
 5/11/10,1.363253758
 6/11/10,1.322077184
 7/11/10,1.374264586
 8/11/10,1.370053721
 9/11/10,1.372325517
 10/11/10,1.365964048
 11/11/10,0.132235262
 12/11/10,1.364681618
 13/11/10,1.296254512
 14/11/10,1.299777888
 15/11/10,1.299777888
 16/11/10,1.317961069
 17/11/10,1.34928585
 18/11/10,1.353278569
 19/11/10,1.338876574
 20/11/10,1.332054576
 21/11/10,1.343424572
 22/11/10,1.383237188
 23/11/10,0.1396226748
 24/11/10,1.414090422
 25/11/10,1.42005967
 26/11/10,0.141410144
 27/11/10,0.1422119931
 28/11/10,1.398705671
 29/11/10,0.1399811822
 30/11/10,1.379057172
 1/12/10,0.1369542512
 2/12/10,1.37978873
 3/12/10,1.413579213
 4/12/10,1.422404181
 5/12/10,1.430563696
 6/12/10,1.430563696
 7/12/10,1.441360786
 8/12/10,0.1431110161
 9/12/10,1.422930815
 10/12/10,1.436394125
 11/12/10,1.447200028
 12/12/10,1.406391436
 13/12/10,0.1495474036
 14/12/10,0.1495474036
 15/12/10,1.528480078
 16/12/10,0.1546295276
 17/12/10,1.546744788
 18/12/10,1.520796517
 19/12/10,0.1536322291
 20/12/10,1.534634419
 21/12/10,1.551603478
 22/12/10,0.0155353153
 23/12/10,0.1543027504
 24/12/10,1.575326226
 25/12/10,1.603409677
 26/12/10,1.618214911
 27/12/10,1.619933631
 28/12/10,1.593007011
 29/12/10,1.593007011
 30/12/10,0.157443161
 31/12/10,1.57832958
 1/1/11,1.564302177
 2/1/11,1.61192175
 3/1/11,1.582049067
 4/1/11,1.599566794
 5/1/11,1.584248148
 6/1/11,1.542703591
 7/1/11,1.513203298
 8/1/11,1.569083746
 9/1/11,1.537723709
 10/1/11,1.526602707
 11/1/11,1.493411572
 12/1/11,1.471815189
 13/1/11,0.1483379092
 14/1/11,1.480820843
 15/1/11,1.482607872
 16/1/11,0.1508011881
 17/1/11,0.1478330902
 18/1/11,1.46731126
 19/1/11,1.423757123
 20/1/11,0.142434325
 21/1/11,1.413929568
 22/1/11,1.451069353
 23/1/11,1.409062063
 24/1/11,1.417307514
 25/1/11,1.432654806
 26/1/11,1.396927457
 27/1/11,1.346467589
 28/1/11,1.306082067
 29/1/11,1.308109275
 30/1/11,1.302001208
 31/1/11,1.311866222
 1/2/11,1.311866222
 2/2/11,1.327660822
 3/2/11,1.32536038
 4/2/11,1.337977551
 5/2/11,1.344460212
 6/2/11,0.1367407332
 7/2/11,0.1324487799
 8/2/11,1.321830393
 9/2/11,0.1339099126
 10/2/11,1.314320907
 11/2/11,0.1309332211
 12/2/11,0.1265559928
 13/2/11,0.1260375122
 14/2/11,1.253101409
 15/2/11,1.278968151
 16/2/11,1.322039724
 17/2/11,0.1311189751
 18/2/11,1.269878764
 19/2/11,0.1225339668
 20/2/11,1.244322714
 21/2/11,1.267941898
 22/2/11,1.256375792
 23/2/11,0.1246830283
 24/2/11,1.205755069
 25/2/11,1.20096689
 26/2/11,1.202513739
 27/2/11,1.214967851
 28/2/11,1.195259857
 1/3/11,1.175042858
 2/3/11,1.181922146
 3/3/11,0.1220227576
 4/3/11,1.232514224
 5/3/11,0.1230650073
 6/3/11,1.200400594
 7/3/11,0.1197787258
 8/3/11,1.223358732
 9/3/11,0.1242374831
 10/3/11,1.226910754
 11/3/11,0.1215490078
 12/3/11,1.198794252
 13/3/11,1.179460851
 14/3/11,0.1132779964
 15/3/11,0.1144482687
 16/3/11,1.117564882
 17/3/11,0.01067265868
 18/3/11,1.093661447
 19/3/11,0.1129736948
 20/3/11,1.154471097
 21/3/11,1.066847206
 22/3/11,1.084752747
 23/3/11,1.011588142
 24/3/11,1.066990432
 25/3/11,1.169069203
 26/3/11,1.135690771
 27/3/11,1.092780052
 28/3/11,0.1098284364
 29/3/11,1.142034612
 30/3/11,1.118997149
 31/3/11,1.014223513
 1/4/11,1.091636442
 2/4/11,1.097306016
 3/4/11,0.01016801594
 4/4/11,0.9809332211
 5/4/11,0.9276859413
 6/4/11,0.8844777514
 7/4/11,0.8504030179
 8/4/11,0.8170598423
 9/4/11,0.7846509455
 10/4/11,0.8996641885
 11/4/11,0.9159677938
 12/4/11,0.8116106173
 13/4/11,0.80298837
 14/4/11,0.8020496842
 15/4/11,0.8690797795
 16/4/11,0.860316509
 17/4/11,0.772756519
 18/4/11,0.7451864812
 19/4/11,0.6936931776
 20/4/11,0.6485988022
 21/4/11,0.7356696179
 22/4/11,0.7678096892
 23/4/11,0.08251796944
 24/4/11,0.8209489981
 25/4/11,0.8428208168
 26/4/11,0.8870095587
 27/4/11,0.8326032444
 28/4/11,0.8012299868
 29/4/11,0.8079109615
 30/4/11,0.8103612398
 1/5/11,0.8210613759
 2/5/11,0.7574268552
 3/5/11,0.7931079312
 4/5/11,0.7886084094
 5/5/11,0.7870241017
 6/5/11,0.07512725141
 7/5/11,0.7360662457
 8/5/11,0.7360662457
 9/5/11,0.00688603121
 10/5/11,0.753345996
 11/5/11,0.7670979627
 12/5/11,0.8036031431
 13/5/11,0.7979401797
 14/5/11,0.806386148
 15/5/11,0.7655026376
 16/5/11,0.771238316
 17/5/11,0.7777584361
 18/5/11,0.7740367454
 19/5/11,0.7788756043
 20/5/11,0.8436030549
 21/5/11,0.8366224059
 22/5/11,0.8594571488
 23/5/11,0.8487636231
 24/5/11,0.8675990358
 25/5/11,0.8443808861
 26/5/11,0.8812518454
 27/5/11,0.08802360376
 28/5/11,0.8711774997
 29/5/11,0.8622511712
 30/5/11,0.828919013
 31/5/11,0.8036295849
 1/6/11,0.8036295849
 2/6/11,0.8036295849
 3/6/11,0.812295902
 4/6/11,0.8166169413
 5/6/11,0.8274162344
 6/6/11,0.8274162344
 7/6/11,0.8274162344
 8/6/11,0.886775989
 9/6/11,0.09148594395
 10/6/11,0.9323463178
 11/6/11,0.8994702816
 12/6/11,0.9252576979
 13/6/11,0.9162740786
 14/6/11,0.8682512681
 15/6/11,0.8713515753
 16/6/11,0.8369242838
 17/6/11,0.8626896652
 18/6/11,0.8668851057
 19/6/11,0.855576807
 20/6/11,0.8212861317
 21/6/11,0.8492880531
 22/6/11,0.834996232
 23/6/11,0.8402427362
 24/6/11,0.8485498848
 25/6/11,0.8527254939
 26/6/11,0.8864058031
 27/6/11,0.8734272607
 28/6/11,0.8659882863
 29/6/11,0.8520093604
 30/6/11,0.8758158413
 1/7/11,0.8842375712
 2/7/11,0.9058229365
 3/7/11,0.9421121752
 4/7/11,0.9276705169
 5/7/11,0.9079999824
 6/7/11,0.9000277639
 7/7/11,0.8924301384
 8/7/11,0.9182726419
 9/7/11,0.9219678908
 10/7/11,0.878023736
 11/7/11,0.8742205162
 12/7/11,0.8754522658
 13/7/11,0.8530714415
 14/7/11,0.8530714415
 15/7/11,0.8530714415
 16/7/11,0.842428596
 17/7/11,0.8412960033
 18/7/11,0.8413643114
 19/7/11,0.07984271505
 20/7/11,0.8035590733
 21/7/11,0.846187746
 22/7/11,0.8234191078
 23/7/11,0.8176063073
 24/7/11,0.08095922226
 25/7/11,0.8548342316
 26/7/11,0.08550589874
 27/7/11,0.8627072931
 28/7/11,0.8596995324
 29/7/11,0.8507048957
 30/7/11,0.8706134069
 31/7/11,0.8845306351
 1/8/11,0.8913856853
 2/8/11,0.8830785367
 3/8/11,0.9351293227
 4/8/11,0.9139141433
 5/8/11,0.921042426
 6/8/11,0.09384367577
 7/8/11,0.9234221926
 8/8/11,0.8957860502
 9/8/11,0.9017971646
 10/8/11,0.9249425991
 11/8/11,0.9637261858
 12/8/11,0.09781502162
 13/8/11,0.9732210142
 14/8/11,0.9656674585
 15/8/11,0.9735449269
 16/8/11,1.003439644
 17/8/11,1.003439644
 18/8/11,0.101342585
 19/8/11,1.000784442
 20/8/11,0.9975761636
 21/8/11,1.014150798
 22/8/11,1.008719201
 23/8/11,0.9790778845
 24/8/11,0.9790778845
 25/8/11,0.9891059569
 26/8/11,1.009223799
 27/8/11,1.030610851
 28/8/11,1.009631445
 29/8/11,1.009668904
 30/8/11,1.04063672
 31/8/11,0.1042018307
 1/9/11,0.1042018307
 2/9/11,0.1110656948
 3/9/11,0.1116502801
 4/9/11,1.134785138
 5/9/11,1.103024066
 6/9/11,0.1132504528
 7/9/11,1.123258694
 8/9/11,1.108922803
 9/9/11,1.072640175
 10/9/11,1.089536518
 11/9/11,1.079867614
 12/9/11,1.133980865
 13/9/11,1.131416005
 14/9/11,1.129179465
 15/9/11,0.1103667485
 16/9/11,1.114270668
 17/9/11,1.119728707
 18/9/11,1.142305641
 19/9/11,1.141221525
 20/9/11,1.16874529
 21/9/11,1.172204766
 22/9/11,1.200598908
 23/9/11,1.18987233
 24/9/11,1.147721814
 25/9/11,0.117807045
 26/9/11,1.175362364
 27/9/11,1.181739257
 28/9/11,1.17131015
 29/9/11,1.176902601
 30/9/11,1.176902601
 1/10/11,1.180148339
 2/10/11,1.146558373
 3/10/11,1.128313495
 4/10/11,0.1124787914
 5/10/11,0.1121641334
 6/10/11,1.132015354
 7/10/11,0.109061182
 8/10/11,1.097636539
 9/10/11,1.094518604
 10/10/11,1.135122272
 11/10/11,0.1134478853
 12/10/11,1.148845593
 13/10/11,1.134035952
 14/10/11,1.135761283
 15/10/11,1.124327385
 16/10/11,1.122339839
 17/10/11,1.115460551
 18/10/11,1.089772292
 19/10/11,1.083622357
 20/10/11,1.083622357
 21/10/11,1.084574264
 22/10/11,1.083827282
 23/10/11,1.07690172
 24/10/11,0.1130316465
 25/10/11,1.144011141
 26/10/11,0.1147411122
 27/10/11,1.171261673
 28/10/11,1.172995818
 29/10/11,0.1169448203
 30/10/11,0.1195378846
 31/10/11,1.199959897
 1/11/11,1.201980495
 2/11/11,1.200272792
 3/11/11,0.1184033088
 4/11/11,1.200424832
 5/11/11,1.206755453
 6/11/11,1.233904624
 7/11/11,0.123479263
 8/11/11,1.242416697
 9/11/11,1.228552353
 10/11/11,1.241213593
 11/11/11,0.1252242049
 12/11/11,1.228691172
 13/11/11,1.246916219
 14/11/11,1.257045652
 15/11/11,0.1248011352
 16/11/11,0.1216730641
 17/11/11,1.228420143
 18/11/11,1.237397152
 19/11/11,1.252275101
 20/11/11,0.1272042589
 21/11/11,1.273073821
 22/11/11,1.265273475
 23/11/11,1.272860083
 24/11/11,0.1271498328
 25/11/11,0.1271425612
 26/11/11,1.244728156
 27/11/11,1.229876649
 28/11/11,1.220417076
 29/11/11,1.227501289
 30/11/11,1.248326451
 1/12/11,1.248326451
 2/12/11,1.27482339
 3/12/11,1.276037512
 4/12/11,0.01289829142
 5/12/11,1.286096433
 6/12/11,1.297140314
 7/12/11,1.305872735
 8/12/11,1.331142332
 9/12/11,1.327292839
 10/12/11,1.337583127
 11/12/11,1.342540974
 12/12/11,0.1354999493
 13/12/11,1.333026314
 14/12/11,1.323112823
 15/12/11,1.329930414
 16/12/11,0.1351103727
 17/12/11,1.349312291
 18/12/11,1.355539348
 19/12/11,1.332213227
 20/12/11,1.347917484
 21/12/11,1.374299842
 22/12/11,1.38093895
 23/12/11,0.1380227224
 24/12/11,0.1404941541
 25/12/11,1.411796592
 26/12/11,1.411796592
 27/12/11,1.424457832
 28/12/11,1.458733083
 29/12/11,1.469798998
 30/12/11,1.458719862
 31/12/11,0.1481614099
 1/1/12,1.438945763
 2/1/12,1.442967128
 3/1/12,1.457276577
 4/1/12,1.433562643
 5/1/12,1.434153178
 6/1/12,0.1391744854
 7/1/12,1.325668869
 8/1/12,0.1404075571
 9/1/12,1.35614751
 10/1/12,1.35614751
 11/1/12,1.380335195
 12/1/12,1.408306267
 13/1/12,1.428205964
 14/1/12,1.420502571
 15/1/12,1.459026147
 16/1/12,1.460989454
 17/1/12,0.1463803308
 18/1/12,1.420101537
 19/1/12,0.1439441548
 20/1/12,1.46811994
 21/1/12,1.485282906
 22/1/12,1.465665255
 23/1/12,1.461513884
 24/1/12,1.461513884
 25/1/12,1.472136898
 26/1/12,1.483321802
 27/1/12,0.01496544931
 28/1/12,0.1462935134
 29/1/12,1.478145809
 30/1/12,1.477315094
 31/1/12,1.507370666
 1/2/12,1.511918665
 2/2/12,1.505308202
 3/2/12,0.1489634794
 4/2/12,1.509657887
 5/2/12,1.492389154
 6/2/12,1.498636041
 7/2/12,0.1514419623
 8/2/12,1.526300829
 9/2/12,1.528105485
 10/2/12,1.527254939
 11/2/12,1.51208613
 12/2/12,1.477835117
 13/2/12,1.471801968
 14/2/12,0.145265366
 15/2/12,1.485545121
 16/2/12,1.489313085
 17/2/12,1.489313085
 18/2/12,1.489313085
 19/2/12,0.1496205594
 20/2/12,1.504893946
 21/2/12,1.511336944
 22/2/12,1.511336944
 23/2/12,1.511336944
 24/2/12,1.543435149
 25/2/12,1.54772534
 26/2/12,1.558511412
 27/2/12,1.552381309
 28/2/12,1.548229938
 29/2/12,1.551993495
 1/3/12,1.54411162
 2/3/12,1.550935821
 3/3/12,0.0153806525
 4/3/12,1.519928343
 5/3/12,1.529240282
 6/3/12,1.540427388
 7/3/12,1.502780801
 8/3/12,1.460253489
 9/3/12,1.459149542
 10/3/12,1.459149542
 11/3/12,0.01443806657
 12/3/12,1.433805027
 13/3/12,1.445219093
 14/3/12,1.441120606
 15/3/12,0.1466899208
 16/3/12,1.479932838
 17/3/12,1.478729733
 18/3/12,1.408777814
 19/3/12,1.382968362
 20/3/12,0.1391570778
 21/3/12,1.426057564
 22/3/12,1.433399585
 23/3/12,0.1457142165
 24/3/12,1.451106812
 25/3/12,1.451106812
 26/3/12,1.451106812
 27/3/12,0.01482607872
 28/3/12,1.494760106
 29/3/12,1.489500381
 30/3/12,0.148039557
 31/3/12,1.456688246
 1/4/12,1.449780312
 2/4/12,1.456968089
 3/4/12,1.465392022
 4/4/12,1.481358494
 5/4/12,1.493506322
 6/4/12,1.490467712
 7/4/12,0.149428856
 8/4/12,1.517024146
 9/4/12,1.511052694
 10/4/12,1.533107402
 11/4/12,1.541985254
 12/4/12,0.001539898551
 13/4/12,0.1527929206
 14/4/12,1.520930929
 15/4/12,1.54116776
 16/4/12,0.1536342122
 17/4/12,1.535771419
 18/4/12,0.1516638535
 19/4/12,1.521325354
 20/4/12,0.1528927386
 21/4/12,1.518498279
 22/4/12,1.508104428
 23/4/12,1.513414833
 24/4/12,1.541099452
 25/4/12,1.541551167
 26/4/12,1.550627333
 27/4/12,0.01567479607
 28/4/12,0.01567479607
 29/4/12,1.570859757
 30/4/12,1.566582787
 1/5/12,1.55991283
 2/5/12,1.581769224
 3/5/12,1.573671407
 4/5/12,1.555979605
 5/5/12,1.559901813
 6/5/12,0.156524527
 7/5/12,1.553996466
 8/5/12,1.529691996
 9/5/12,1.522557103
 10/5/12,1.527422404
 11/5/12,1.527422404
 12/5/12,1.528920776
 13/5/12,1.531633269
 14/5/12,0.1517583832
 15/5/12,1.465563895
 16/5/12,1.468750138
 17/5/12,1.497886855
 18/5/12,1.48800862
 19/5/12,1.47896771
 20/5/12,0.1429387034
 21/5/12,1.4303764
 22/5/12,1.397324085
 23/5/12,1.385352536
 24/5/12,1.442242181
 25/5/12,1.419594735
 26/5/12,1.437193991
 27/5/12,1.427600005
 28/5/12,1.397286625
 29/5/12,1.385251176
 30/5/12,1.340626143
 31/5/12,1.315246372
 1/6/12,1.282255754
 2/6/12,0.1327806252
 3/6/12,0.1320221847
 4/6/12,1.304114352
 5/6/12,0.01326288049
 6/6/12,1.368185163
 7/6/12,1.364994513
 8/6/12,0.138922186
 9/6/12,1.362658816
 10/6/12,1.386939047
 11/6/12,1.386939047
 12/6/12,1.359018655
 13/6/12,1.348157664
 14/6/12,1.361614363
 15/6/12,1.354673377
 16/6/12,0.1389272541
 17/6/12,1.401537153
 18/6/12,1.399939624
 19/6/12,1.419978141
 20/6/12,0.1426773697
 21/6/12,0.142215078
 22/6/12,1.419874577
 23/6/12,1.428499028
 24/6/12,1.428093587
 25/6/12,1.435799183
 26/6/12,1.408837308
 27/6/12,1.428384447
 28/6/12,1.41519437
 29/6/12,0.1365675391
 30/6/12,1.342715049
 1/7/12,1.349332123
 2/7/12,1.353598075
 3/7/12,0.1341159387
 4/7/12,1.367590222
 5/7/12,1.394450737
 6/7/12,0.0139869245
 7/7/12,0.0139869245
 8/7/12,1.387318047
 9/7/12,1.40330435
 10/7/12,1.398762962
 11/7/12,1.398981107
 12/7/12,1.373638795
 13/7/12,1.394741597
 14/7/12,1.420423246
 15/7/12,1.420738345
 16/7/12,1.448751284
 17/7/12,0.1461419134
 18/7/12,1.46406993
 19/7/12,1.46916219
 20/7/12,0.147211266
 21/7/12,1.475318734
 22/7/12,1.487693521
 23/7/12,1.509774671
 24/7/12,0.01498314332
 25/7/12,1.504365109
 26/7/12,1.507443381
 27/7/12,0.1500460529
 28/7/12,1.49533742
 29/7/12,1.48125493
 30/7/12,1.449681155
 31/7/12,0.145355709
 1/8/12,1.46012789
 2/8/12,1.469768149
 3/8/12,1.489200707
 4/8/12,1.490403811
 5/8/12,0.1473849008
 6/8/12,1.469223888
 7/8/12,1.453903038
 8/8/12,1.435713247
 9/8/12,0.1427934935
 10/8/12,1.407312494
 11/8/12,0.1445159599
 12/8/12,0.1415978811
 13/8/12,1.435470863
 14/8/12,0.1477934274
 15/8/12,1.472108253
 16/8/12,1.469254736
 17/8/12,0.1470768532
 18/8/12,0.1470768532
 19/8/12,1.463276674
 20/8/12,1.468053836
 21/8/12,1.472079608
 22/8/12,1.49904589
 23/8/12,1.491582677
 24/8/12,1.500727151
 25/8/12,1.490945869
 26/8/12,1.478300053
 27/8/12,1.502569267
 28/8/12,1.492182026
 29/8/12,1.505537365
 30/8/12,1.515873925
 31/8/12,1.502701476
 1/9/12,1.516352082
 2/9/12,1.525421637
 3/9/12,1.525434858
 4/9/12,1.529877089
 5/9/12,1.547496177
 6/9/12,1.5509226
 7/9/12,1.570714327
 8/9/12,1.554371059
 9/9/12,1.54064333
 10/9/12,0.1560263185
 11/9/12,1.563297387
 12/9/12,1.563297387
 13/9/12,1.579347591
 14/9/12,0.1579730998
 15/9/12,1.582769608
 16/9/12,1.580682905
 17/9/12,1.539435819
 18/9/12,1.551358891
 19/9/12,0.1534775443
 20/9/12,1.532078374
 21/9/12,0.1533193338
 22/9/12,1.558755999
 23/9/12,1.554977018
 24/9/12,1.54949474
 25/9/12,1.557277459
 26/9/12,1.576835615
 27/9/12,1.576835615
 28/9/12,1.58441341
 29/9/12,1.608451257
 30/9/12,1.599877486
 1/10/12,0.1600996858
 2/10/12,0.1579448952
 3/10/12,1.578543318
 4/10/12,0.1568777461
 5/10/12,0.1550530379
 6/10/12,0.1550530379
 7/10/12,0.0152464601
 8/10/12,0.1536020413
 9/10/12,0.1559659429
 10/10/12,1.562226492
 11/10/12,1.534343559
 12/10/12,1.497324966
 13/10/12,1.534275251
 14/10/12,0.1528374311
 15/10/12,0.1503353708
 16/10/12,0.1496348821
 17/10/12,0.1491880148
 18/10/12,1.528028363
 19/10/12,0.1532021083
 20/10/12,1.537287419
 21/10/12,1.532565344
 22/10/12,1.527845474
 23/10/12,0.1502225523
 24/10/12,1.49571642
 25/10/12,1.505903143
 26/10/12,0.1523189504
 27/10/12,1.514743536
 28/10/12,0.1495509292
 29/10/12,1.483088232
 30/10/12,1.497957367
 31/10/12,1.482145139
 1/11/12,1.503106918
 2/11/12,1.508745643
 3/11/12,1.509080573
 4/11/12,1.509080573
 5/11/12,1.494035159
 6/11/12,1.499272849
 7/11/12,1.519357639
 8/11/12,1.52712273
 9/11/12,1.52712273
 10/11/12,0.1541610661
 11/11/12,1.54944406
 12/11/12,1.566481427
 13/11/12,0.1555195163
 14/11/12,1.543701771
 15/11/12,0.1545239806
